meta_source_row_id,meta_sale_date,meta_address_group_id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,property_age,has_basement,basement_share,room_count_invalid,years_since_renovation,renovation_status,city,zip_code
2840,2014-06-19,ADDR_8c88556bd3e5119a,197500.0,3.0,1.0,1330,5412,2.0,0,0,5,109,0,0.0,0,,none_recorded,Enumclaw,98022
2910,2014-06-19,ADDR_7b9f62aa7e84279a,607500.0,3.0,3.25,1530,1612,3.0,0,0,3,8,0,0.0,0,,none_recorded,Seattle,98107
2867,2014-06-19,ADDR_267059b725208fa8,399888.0,4.0,2.25,1820,8255,1.5,0,0,4,84,1,0.27472527472527475,0,,none_recorded,Seattle,98133
2837,2014-06-19,ADDR_e78eefb709094c50,280000.0,3.0,2.0,1790,42399,1.0,0,0,4,24,0,0.0,0,,none_recorded,Auburn,98092
4515,2014-06-19,ADDR_278252ddda2863af,297857.14,4.0,2.5,3490,5000,2.0,0,0,3,11,0,0.0,0,,none_recorded,Covington,98042
2881,2014-06-19,ADDR_c9b02b74f2b74f68,352450.0,3.0,2.0,1430,6000,1.0,0,0,5,69,0,0.0,0,,none_recorded,Shoreline,98155
2845,2014-06-19,ADDR_545a12b935feacd2,519000.0,3.0,2.75,2020,10744,1.0,0,0,5,60,1,0.3712871287128713,0,,none_recorded,Normandy Park,98166
2866,2014-06-19,ADDR_8b7aea634b7c4ea3,340000.0,3.0,2.5,2480,6112,2.0,0,0,3,10,0,0.0,0,,invalid_year,Renton,98058
2851,2014-06-19,ADDR_e9fc2afe2c789e02,380000.0,4.0,2.25,2150,20181,1.0,0,0,3,51,1,0.4930232558139535,0,6.0,valid_year,Kenmore,98028
2858,2014-06-19,ADDR_d82ad050ac959935,120000.0,2.0,1.0,990,39964,1.0,0,0,2,69,0,0.0,0,,none_recorded,Kent,98042
2864,2014-06-19,ADDR_4d95317b3b03322e,510000.0,4.0,2.5,2610,8031,2.0,0,0,3,16,0,0.0,0,8.0,valid_year,Lake Forest Park,98155
2865,2014-06-19,ADDR_b1e01c48e57925e5,249000.0,3.0,1.0,1050,8498,1.0,0,0,4,55,0,0.0,0,,none_recorded,Kent,98031
2849,2014-06-19,ADDR_087c1b564e34033a,437000.0,2.0,1.75,1440,4225,1.0,0,0,3,9,0,0.0,0,,none_recorded,Redmond,98053
2856,2014-06-19,ADDR_c1cebcc6a2fd9911,520000.0,3.0,1.75,1940,219527,1.0,0,0,3,23,0,0.0,0,,none_recorded,Maple Valley,98038
2869,2014-06-19,ADDR_ef0164f8afba5c94,899000.0,4.0,2.25,2370,6000,1.0,0,2,3,55,1,0.3924050632911392,0,25.0,valid_year,Seattle,98177
2832,2014-06-19,ADDR_324617916ec0a0c6,580000.0,4.0,2.25,2160,9593,1.0,0,0,3,45,0,0.0,0,4.0,valid_year,Bellevue,98008
2912,2014-06-19,ADDR_bef839bd11ccd839,728050.0,3.0,2.5,2320,6775,1.0,0,0,3,6,0,0.0,0,,none_recorded,Redmond,98053
2889,2014-06-19,ADDR_41896d80656eb76e,505000.0,3.0,2.5,1610,4611,2.0,0,0,3,18,0,0.0,0,,none_recorded,Issaquah,98029
2887,2014-06-19,ADDR_e30e2481791e593d,850000.0,2.0,1.75,1590,5136,1.5,0,3,3,87,1,0.16981132075471697,0,3.0,valid_year,Seattle,98199
2839,2014-06-19,ADDR_2b00ebb89ef4cf7e,346150.0,3.0,2.0,2140,7200,1.0,0,0,4,48,1,0.308411214953271,0,,none_recorded,Renton,98056
2904,2014-06-19,ADDR_6cf445ff261d5966,775000.0,4.0,2.75,3010,15992,2.0,0,0,3,18,0,0.0,0,,none_recorded,Sammamish,98075
2903,2014-06-19,ADDR_db19993de59b3753,712000.0,3.0,2.75,3200,6699,2.0,0,0,3,10,0,0.0,0,,invalid_year,Sammamish,98075
2871,2014-06-19,ADDR_b53382ab51fdf610,385000.0,3.0,1.75,2310,11200,1.0,0,0,4,36,1,0.2943722943722944,0,14.0,valid_year,Kent,98030
2861,2014-06-19,ADDR_00b9a1d866ad206e,756000.0,4.0,2.25,2160,5600,1.0,0,0,5,67,1,0.5,0,,none_recorded,Seattle,98119
2898,2014-06-19,ADDR_0ee9ee31fb826d3f,265000.0,3.0,1.75,1840,7300,1.0,0,0,3,48,0,0.0,0,,invalid_year,Federal Way,98023
2859,2014-06-19,ADDR_6146f26ad5571ecb,1440000.0,3.0,3.5,3870,3819,2.0,0,0,3,12,1,0.2868217054263566,0,,none_recorded,Seattle,98102
2827,2014-06-19,ADDR_bf52adbd2f5bbcac,360000.0,4.0,2.5,2850,4650,2.0,0,0,3,10,0,0.0,0,,invalid_year,Maple Valley,98038
2882,2014-06-19,ADDR_a53a753c019fec01,335000.0,4.0,2.0,2030,103672,1.0,0,0,4,45,0,0.0,0,,none_recorded,Enumclaw,98022
4518,2014-06-19,ADDR_624eb7d356aa38fd,309000.0,3.0,2.5,1800,2700,2.0,0,0,3,3,0,0.0,0,,none_recorded,Seattle,98126
2888,2014-06-19,ADDR_9837e082b881adf9,930000.0,5.0,2.0,3530,9385,1.5,0,0,3,89,0,0.0,0,12.0,valid_year,Seattle,98144
2901,2014-06-19,ADDR_b029b8677e43fc5b,470000.0,3.0,2.0,1730,38884,1.0,0,0,3,17,0,0.0,0,,none_recorded,Maple Valley,98038
2891,2014-06-19,ADDR_87766b7d68b3b3c7,275000.0,3.0,1.75,1860,15681,1.0,0,0,4,43,0,0.0,0,,none_recorded,Federal Way,98023
2875,2014-06-19,ADDR_418a6773d0d1c729,232500.0,3.0,1.0,1320,8450,1.0,0,0,3,53,1,0.3333333333333333,0,10.0,valid_year,Federal Way,98023
2833,2014-06-19,ADDR_a8e317a633ca407d,464000.0,3.0,1.0,1320,3625,2.0,0,0,3,114,0,0.0,0,9.0,valid_year,Seattle,98122
4514,2014-06-19,ADDR_0b3947a32eac0186,280000.0,3.0,3.0,3910,19023,2.0,0,0,3,29,0,0.0,0,,none_recorded,Carnation,98014
2907,2014-06-19,ADDR_708de8dfed58ea2a,1027000.0,3.0,2.5,2430,10500,2.0,0,1,3,25,0,0.0,0,,none_recorded,Bellevue,98004
2834,2014-06-19,ADDR_e4d3c924248eecc0,945000.0,2.0,2.5,2540,7089,2.0,0,0,3,10,0,0.0,0,,invalid_year,Seattle,98116
2826,2014-06-19,ADDR_f0825d426815a429,1525000.0,4.0,3.25,3620,5131,2.0,0,3,4,87,1,0.35082872928176795,0,,none_recorded,Seattle,98119
2848,2014-06-19,ADDR_d24dc5ac25099ae4,410000.0,6.0,2.75,2520,9324,1.0,0,0,4,52,1,0.47619047619047616,0,,none_recorded,Lake Forest Park,98155
2909,2014-06-19,ADDR_c4229604746ad168,543000.0,3.0,2.25,1240,949,3.0,0,0,3,6,0,0.0,0,,none_recorded,Seattle,98103
2822,2014-06-19,ADDR_2dcb94fab149ad24,378750.0,3.0,2.5,2160,3000,1.5,0,0,3,105,1,0.4166666666666667,0,3.0,valid_year,Seattle,98118
2873,2014-06-19,ADDR_7658d4282325355b,600000.0,3.0,2.0,2540,237402,1.0,0,0,3,7,0,0.0,0,,none_recorded,Enumclaw,98022
2850,2014-06-19,ADDR_33ddee709e6e1e6d,221000.0,3.0,2.25,1640,7350,1.0,0,0,3,30,1,0.3048780487804878,0,,none_recorded,Federal Way,98003
2874,2014-06-19,ADDR_b4bfdcaee72db65b,450000.0,4.0,2.5,2400,7693,2.0,0,0,3,11,0,0.0,0,,none_recorded,Renton,98059
2838,2014-06-19,ADDR_65df4afd85d9f6a9,1325000.0,4.0,2.5,2440,3600,2.5,0,0,4,112,0,0.0,0,,none_recorded,Seattle,98119
2841,2014-06-19,ADDR_b825b4aa89a47bfc,799000.0,4.0,2.5,2590,7910,2.0,0,0,3,13,0,0.0,0,,none_recorded,Seattle,98115
2899,2014-06-19,ADDR_8c292cad10e967b1,475000.0,3.0,2.5,950,1110,2.0,0,0,3,11,0,0.0,0,,none_recorded,Seattle,98102
2896,2014-06-19,ADDR_fa0928097655d054,310000.0,4.0,1.5,1220,9600,1.0,0,0,3,34,0,0.0,0,,none_recorded,Carnation,98014
2830,2014-06-19,ADDR_7526c16a286316dc,703000.0,3.0,2.0,1360,5980,1.5,0,0,3,69,0,0.0,0,6.0,valid_year,Seattle,98116
2846,2014-06-19,ADDR_13647f57f4764191,590300.0,3.0,1.5,1470,7200,2.0,0,0,4,107,0,0.0,0,,none_recorded,Seattle,98118
2879,2014-06-19,ADDR_bd9756304d298870,680000.0,6.0,2.0,1670,3000,1.0,0,0,5,103,1,0.46107784431137727,0,30.0,valid_year,Seattle,98105
2853,2014-06-19,ADDR_029c39b913939c95,395000.0,4.0,1.0,1980,10350,1.0,0,0,4,46,1,0.2777777777777778,0,,none_recorded,Issaquah,98027
2894,2014-06-19,ADDR_40aff40b1145edfe,619850.0,4.0,2.5,2270,9247,1.0,0,0,5,42,1,0.3392070484581498,0,,none_recorded,Bellevue,98006
2870,2014-06-19,ADDR_32aec1ebfa17c5fb,540500.0,5.0,3.75,3090,7415,2.0,0,0,3,0,0,0.0,0,,none_recorded,Burien,98148
2847,2014-06-19,ADDR_a8c4b9b467247ceb,2200000.0,5.0,4.75,5990,10450,2.0,1,4,3,12,1,0.32387312186978295,0,,none_recorded,Issaquah,98027
2890,2014-06-19,ADDR_1cbfb46c1c643afe,925000.0,4.0,2.5,3280,209088,2.0,0,0,3,20,0,0.0,0,,none_recorded,Redmond,98053
4516,2014-06-19,ADDR_0fade041bfcbf70d,950833.33,5.0,3.0,3330,19126,2.0,0,0,4,37,1,0.21621621621621623,0,,none_recorded,Mercer Island,98040
2862,2014-06-19,ADDR_afc077b22702725e,248000.0,4.0,2.0,2080,13510,1.0,0,0,3,64,1,0.5,0,9.0,valid_year,Seattle,98178
2872,2014-06-19,ADDR_9ceabcb64d5a0ca0,558000.0,4.0,2.25,2060,10358,1.0,0,0,4,52,1,0.3592233009708738,0,,none_recorded,Bellevue,98006
2885,2014-06-19,ADDR_5d62f411d20a6a23,618250.0,4.0,3.25,2520,3360,1.5,0,0,4,83,1,0.38492063492063494,0,,none_recorded,Seattle,98115
2892,2014-06-19,ADDR_6f7e60b6f60ac0d0,499000.0,3.0,1.75,1840,5000,1.0,0,0,4,104,1,0.5,0,,none_recorded,Seattle,98117
4512,2014-06-19,ADDR_b1768003403e175d,592105.71,3.0,2.5,2650,40705,2.0,0,0,3,20,0,0.0,0,,none_recorded,Redmond,98053
2844,2014-06-19,ADDR_2c2ff337b91a677e,720000.0,4.0,2.5,2440,34290,2.0,0,0,3,27,0,0.0,0,14.0,valid_year,Redmond,98053
2883,2014-06-19,ADDR_34684ff8ce051355,549000.0,4.0,1.75,1290,3060,2.0,0,0,4,108,0,0.0,0,24.0,valid_year,Seattle,98103
2842,2014-06-19,ADDR_b77cccde443ff0b0,1309500.0,4.0,4.5,4750,13912,2.0,0,2,3,9,1,0.24210526315789474,0,,none_recorded,Seattle,98118
2854,2014-06-19,ADDR_30456cc350421670,285000.0,3.0,1.0,1210,4731,1.5,0,0,3,113,0,0.0,0,,none_recorded,Seattle,98117
2886,2014-06-19,ADDR_e44653613ff469d7,1815000.0,5.0,3.0,3880,13000,2.0,0,0,3,42,0,0.0,0,11.0,valid_year,Mercer Island,98040
2831,2014-06-19,ADDR_4122e28edc97a066,661000.0,4.0,2.5,2496,8058,2.0,0,0,3,16,0,0.0,0,8.0,valid_year,Redmond,98052
2855,2014-06-19,ADDR_b2abe7688e46da56,311000.0,3.0,1.75,1900,3000,1.5,0,0,5,111,1,0.4368421052631579,0,,none_recorded,Seattle,98118
2821,2014-06-19,ADDR_fd143f4a13bcf5aa,576000.0,3.0,2.5,1940,9000,1.0,0,0,4,66,1,0.5,0,,none_recorded,Seattle,98117
2897,2014-06-19,ADDR_8b5a5bf3dbf4229b,646000.0,4.0,2.5,2310,4079,2.0,0,0,3,6,0,0.0,0,,none_recorded,Seattle,98117
2878,2014-06-19,ADDR_117fd10490b59582,489950.0,3.0,2.25,1820,7326,2.0,0,0,3,31,0,0.0,0,5.0,valid_year,Kirkland,98034
2868,2014-06-19,ADDR_e6e3021ffe45b212,440000.0,3.0,1.75,1170,8740,1.0,0,0,4,46,0,0.0,0,,none_recorded,Redmond,98052
2895,2014-06-19,ADDR_926816eb38330cca,500000.0,3.0,2.5,2840,48716,1.0,0,3,3,20,1,0.3415492957746479,0,,none_recorded,Carnation,98014
2828,2014-06-19,ADDR_83d72a31b40aadd9,405000.0,2.0,1.0,1260,4377,1.0,0,0,4,67,0,0.0,0,26.0,valid_year,Seattle,98103
2857,2014-06-19,ADDR_b48c9f0f6173209e,435000.0,3.0,1.75,1310,8065,1.0,0,0,4,66,0,0.0,0,,none_recorded,Seattle,98117
2913,2014-06-19,ADDR_138b0e5dbb1dc51d,734990.0,4.0,2.5,2650,6884,2.0,0,0,3,2,0,0.0,0,,invalid_year,Redmond,98053
2959,2014-06-20,ADDR_88900e6233686d39,397000.0,4.0,2.5,2320,11717,2.0,0,0,3,17,0,0.0,0,,none_recorded,North Bend,98045
2938,2014-06-20,ADDR_3a81c7a525d7f499,665900.0,4.0,2.25,2870,5453,2.0,0,1,4,88,1,0.2264808362369338,0,21.0,valid_year,Seattle,98146
2966,2014-06-20,ADDR_96ace61685a7aea8,282000.0,4.0,2.0,1890,6302,2.0,0,0,3,17,0,0.0,0,,none_recorded,Kent,98030
2951,2014-06-20,ADDR_44ca17173005d785,332000.0,3.0,2.0,1510,7884,1.0,0,0,3,72,0,0.0,0,0.0,valid_year,Burien,98166
2986,2014-06-20,ADDR_44a1d2d35ade25f6,237000.0,3.0,1.0,1300,8160,1.0,0,0,4,54,0,0.0,0,13.0,valid_year,Renton,98056
3004,2014-06-20,ADDR_1e06cc0756cb0111,489000.0,4.0,2.0,2120,11479,1.0,0,0,4,74,1,0.5,0,13.0,valid_year,Seattle,98125
2997,2014-06-20,ADDR_31e105ca70eab292,800000.0,4.0,2.75,3150,7035,2.0,0,0,3,10,0,0.0,0,,invalid_year,Sammamish,98075
2926,2014-06-20,ADDR_cf2943819a76ed6d,210000.0,2.0,2.0,1680,5756,2.0,0,0,4,104,0,0.0,0,,none_recorded,Auburn,98002
2973,2014-06-20,ADDR_94ea7f123607c009,1462497.0,5.0,3.25,3840,4800,3.0,0,3,3,6,1,0.2838541666666667,0,,none_recorded,Seattle,98144
2937,2014-06-20,ADDR_f4414b4feb9836da,359950.0,3.0,2.25,1940,11612,1.0,0,0,4,33,1,0.4329896907216495,0,,none_recorded,Seattle,98178
2964,2014-06-20,ADDR_1b2f831598195399,329950.0,3.0,2.5,1820,8085,2.0,0,0,3,31,0,0.0,0,5.0,valid_year,Renton,98055
2993,2014-06-20,ADDR_3f89e7a269bf1cd1,355000.0,2.0,1.0,1240,27042,1.0,0,1,3,71,1,0.1935483870967742,0,12.0,valid_year,Vashon,98070
2975,2014-06-20,ADDR_a98083158f769273,355000.0,4.0,2.5,2040,8265,2.0,0,0,3,18,0,0.0,0,,none_recorded,Seattle,98146
2979,2014-06-20,ADDR_40e020933d9dc892,2110000.0,3.0,2.25,3230,17833,2.0,0,0,4,41,0,0.0,0,,none_recorded,Bellevue,98006
2984,2014-06-20,ADDR_9c6cc4f4d9afdb2e,482500.0,4.0,3.0,1630,7626,1.0,0,0,5,24,1,0.31901840490797545,0,,none_recorded,Seattle,98125
2924,2014-06-20,ADDR_d9fc8832b5792380,600000.0,2.0,1.0,1040,3600,1.0,0,0,4,95,0,0.0,0,34.0,valid_year,Seattle,98112
2981,2014-06-20,ADDR_c494869d972ee808,2400000.0,6.0,4.5,5480,10800,2.0,0,3,4,15,1,0.19160583941605838,0,,none_recorded,Seattle,98119
2957,2014-06-20,ADDR_cd81456b882980e6,400000.0,3.0,1.0,1430,10005,1.5,0,0,4,64,0,0.0,0,31.0,valid_year,Seattle,98133
2940,2014-06-20,ADDR_7c59c149bf5aeb32,203000.0,3.0,1.0,1150,7156,1.0,0,0,4,61,0,0.0,0,31.0,valid_year,Burien,98168
2967,2014-06-20,ADDR_5524ff64d1c7a141,250000.0,1.0,1.0,800,16306,1.0,0,0,2,83,1,0.15,0,,none_recorded,Seattle,98168
2971,2014-06-20,ADDR_cd32dedaca167a29,200000.0,2.0,1.0,860,6600,1.0,0,0,5,65,0,0.0,0,,none_recorded,Burien,98168
2988,2014-06-20,ADDR_c583b87f147a426a,623000.0,3.0,2.5,1850,7777,2.0,0,0,5,25,0,0.0,0,,none_recorded,Kirkland,98033
3007,2014-06-20,ADDR_156fc701a7176aea,359900.0,5.0,2.25,2290,7420,1.0,0,0,3,41,1,0.4366812227074236,0,1.0,valid_year,Renton,98058
2991,2014-06-20,ADDR_e2fb693cca76a6c5,405000.0,3.0,1.0,1460,10000,1.5,0,0,3,12,0,0.0,0,,none_recorded,Sammamish,98074
2920,2014-06-20,ADDR_867cb40e5c92f959,245000.0,1.0,0.75,380,15000,1.0,0,0,3,51,0,0.0,0,6.0,valid_year,Burien,98168
2998,2014-06-20,ADDR_fb2105681d1f112a,830000.0,5.0,2.25,2780,10192,2.0,0,0,4,36,0,0.0,0,14.0,valid_year,Bellevue,98007
2916,2014-06-20,ADDR_7555f97fec7771f6,441000.0,3.0,2.75,1910,7280,1.0,0,0,3,35,1,0.39267015706806285,0,0.0,valid_year,Kirkland,98034
2992,2014-06-20,ADDR_71fb0ed23374611b,337000.0,4.0,3.0,2240,8504,2.0,0,0,3,22,0,0.0,0,,none_recorded,Shoreline,98155
2945,2014-06-20,ADDR_37c9f55f9cd9f6b7,477000.0,3.0,1.75,1780,8085,1.0,0,0,3,38,1,0.3202247191011236,0,,none_recorded,Bothell,98011
4520,2014-06-20,ADDR_6a02f0987a6faf71,994500.0,4.0,2.25,2870,6280,1.5,0,0,4,109,1,0.31010452961672474,0,,none_recorded,Seattle,98112
2963,2014-06-20,ADDR_201f15f3160ea371,436500.0,5.0,3.0,3110,12429,1.0,0,0,3,37,1,0.42443729903536975,0,10.0,valid_year,Bothell,98011
2989,2014-06-20,ADDR_1b55e4a22d6acb36,565000.0,4.0,2.75,3260,4900,2.0,0,0,3,1,0,0.0,0,,invalid_year,Renton,98059
2946,2014-06-20,ADDR_8e690763ccd22a69,455000.0,4.0,2.25,2450,21000,1.0,0,2,4,60,1,0.32653061224489793,0,35.0,valid_year,Burien,98166
2977,2014-06-20,ADDR_b9fb8f66a5c57b8b,869000.0,4.0,3.0,3740,30884,2.0,0,0,3,26,1,0.18181818181818182,0,14.0,valid_year,Woodinville,98072
2976,2014-06-20,ADDR_fea9263a1a72b7a0,425000.0,3.0,2.25,1790,10209,1.0,0,0,3,47,1,0.27932960893854747,0,3.0,valid_year,Woodinville,98072
3005,2014-06-20,ADDR_4d8661ff008e0aa0,1240000.0,7.0,5.5,6630,13782,2.0,0,0,3,10,1,0.2564102564102564,0,,invalid_year,Bellevue,98006
2968,2014-06-20,ADDR_0779b77cb43ff564,1135000.0,6.0,4.25,6900,244716,2.0,0,0,4,12,1,0.30144927536231886,0,,none_recorded,Woodinville,98077
3012,2014-06-20,ADDR_6a5e8d8af7774c65,775950.0,4.0,2.5,2970,4400,2.0,0,0,3,0,0,0.0,0,,none_recorded,Redmond,98052
2934,2014-06-20,ADDR_169157ce96f3ab2d,725000.0,4.0,3.25,3940,27591,2.0,0,3,3,14,1,0.12690355329949238,0,,none_recorded,Renton,98059
2990,2014-06-20,ADDR_4b58843fc356bf61,400000.0,4.0,2.25,2420,7927,1.0,0,0,4,41,1,0.4214876033057851,0,,none_recorded,Shoreline,98133
2970,2014-06-20,ADDR_4250c1a0853c1610,681500.0,5.0,2.75,3260,11700,1.0,0,0,3,50,1,0.5,0,14.0,valid_year,Bellevue,98008
3014,2014-06-20,ADDR_4ad5502483c4e40f,654000.0,3.0,3.25,1530,1565,2.0,0,0,3,9,1,0.16339869281045752,0,,none_recorded,Seattle,98122
2953,2014-06-20,ADDR_37eafdeae1d4a247,279000.0,4.0,2.0,2200,7700,1.0,0,0,3,35,1,0.5,0,0.0,valid_year,Renton,98058
2939,2014-06-20,ADDR_82197ddd648d0e07,812000.0,3.0,3.25,3240,8338,2.0,0,0,3,13,0,0.0,0,,none_recorded,Sammamish,98074
3008,2014-06-20,ADDR_23959b5ce33652aa,1080000.0,3.0,3.0,4910,43560,2.0,0,0,4,25,1,0.18533604887983707,0,,none_recorded,Bellevue,98007
2928,2014-06-20,ADDR_9de1178151512d0e,175000.0,2.0,1.0,1020,5130,1.0,0,0,4,66,0,0.0,0,,none_recorded,Auburn,98002
2925,2014-06-20,ADDR_c1cc9e31284baf70,632500.0,4.0,2.5,2090,10306,2.0,0,0,3,28,0,0.0,0,,none_recorded,Sammamish,98074
2917,2014-06-20,ADDR_54b41970f9972772,650000.0,4.0,2.5,3040,6587,2.0,0,0,3,11,0,0.0,0,,none_recorded,Redmond,98053
2983,2014-06-20,ADDR_ad335c4d9821147a,330000.0,3.0,2.25,1860,11227,2.0,0,0,3,19,0,0.0,0,,none_recorded,Maple Valley,98038
2943,2014-06-20,ADDR_f1c1d3ff6fab9694,280000.0,3.0,2.0,1470,8089,1.0,0,0,3,27,0,0.0,0,14.0,valid_year,Des Moines,98198
2929,2014-06-20,ADDR_7603f2a34aa7f36e,455000.0,3.0,2.25,1470,4653,2.0,0,0,4,29,0,0.0,0,,none_recorded,Issaquah,98029
4519,2014-06-20,ADDR_638f428de0b1bcf2,248400.0,3.0,1.75,1880,11249,1.0,0,0,3,29,1,0.2925531914893617,0,,none_recorded,Auburn,98001
2922,2014-06-20,ADDR_f5442062b7e91c2d,660000.0,4.0,3.25,3030,9273,2.0,0,0,5,26,0,0.0,0,,none_recorded,Issaquah,98029
2952,2014-06-20,ADDR_5cafd8cfed23e436,291000.0,3.0,1.5,1860,60960,1.0,0,0,4,47,1,0.3870967741935484,0,,none_recorded,Covington,98042
2941,2014-06-20,ADDR_848232886c9305c6,456000.0,3.0,1.5,1440,28516,1.0,0,0,4,39,0,0.0,0,,none_recorded,Sammamish,98075
2972,2014-06-20,ADDR_89c76e7855b8fdce,1300000.0,5.0,4.0,3366,7800,2.5,0,2,3,77,1,0.11883541295306001,0,15.0,valid_year,Seattle,98199
2985,2014-06-20,ADDR_c5ec5a4452e9cb32,525000.0,3.0,2.25,1750,1879,3.0,0,0,3,13,0,0.0,0,,none_recorded,Seattle,98107
2996,2014-06-20,ADDR_4445a1849788bcd1,448000.0,4.0,2.5,2510,6853,2.0,0,2,3,8,0,0.0,0,,none_recorded,Maple Valley,98038
2961,2014-06-20,ADDR_b507ecf5ce324e4b,371000.0,4.0,2.5,2550,4770,2.0,0,0,3,9,0,0.0,0,,none_recorded,Maple Valley,98038
2950,2014-06-20,ADDR_ff57e8a62e9cc5a7,218000.0,2.0,2.0,1310,2841,2.0,0,0,3,10,0,0.0,0,,invalid_year,Maple Valley,98038
2978,2014-06-20,ADDR_ffd5b7eb7a905ca0,915000.0,3.0,3.25,2660,4000,2.0,0,0,3,11,1,0.18421052631578946,0,,none_recorded,Seattle,98122
3015,2014-06-20,ADDR_dc42d5f323aa0c45,725000.0,3.0,3.5,3690,8837,2.0,0,0,3,13,0,0.0,0,,none_recorded,Snoqualmie,98065
2944,2014-06-20,ADDR_66e0963879f9da96,640000.0,2.0,1.75,1760,4400,1.0,0,0,4,84,1,0.5,0,,none_recorded,Seattle,98103
3013,2014-06-20,ADDR_c5e384c6b974cd26,420000.0,5.0,3.0,2630,3149,2.0,0,0,3,1,1,0.3650190114068441,0,,invalid_year,Renton,98056
3006,2014-06-20,ADDR_bab1da825b1e9668,595000.0,3.0,2.75,3290,22649,2.0,0,0,4,21,0,0.0,0,,none_recorded,Newcastle,98056
2969,2014-06-20,ADDR_c9751fc952d50d2a,400000.0,4.0,1.75,2670,189486,2.0,0,4,3,42,0,0.0,0,12.0,valid_year,Auburn,98092
2931,2014-06-20,ADDR_91efda82ee8020ca,790000.0,4.0,1.75,2050,10920,1.0,0,3,3,40,1,0.2926829268292683,0,,none_recorded,Lake Forest Park,98155
2982,2014-06-20,ADDR_6b14f18ad72cfd1e,390000.0,3.0,1.0,1160,3750,1.5,0,0,3,104,0,0.0,0,8.0,valid_year,Seattle,98106
2923,2014-06-20,ADDR_384fbd67de85fb92,378000.0,4.0,2.5,1890,12236,1.0,0,0,3,36,1,0.3492063492063492,0,,none_recorded,North Bend,98045
2935,2014-06-20,ADDR_9955f69185a654b7,380000.0,3.0,1.5,1520,4288,1.0,0,0,3,65,1,0.32894736842105265,0,16.0,valid_year,Seattle,98136
4325,2014-06-20,ADDR_c537f2cc61472c41,443500.0,4.0,2.5,2040,21781,2.0,0,0,3,20,0,0.0,0,,none_recorded,Carnation,98014
2955,2014-06-20,ADDR_73df7955b74657b9,970500.0,3.0,2.75,2470,10125,2.0,0,0,3,54,0,0.0,0,2.0,valid_year,Mercer Island,98040
2999,2014-06-20,ADDR_6d2a577f315dee71,725000.0,6.0,1.75,2380,4080,2.0,0,0,3,97,0,0.0,0,5.0,valid_year,Seattle,98105
3010,2014-06-20,ADDR_f3c11bb2089b1a29,625000.0,3.0,2.5,2440,4800,2.0,0,0,3,0,0,0.0,0,,none_recorded,Seattle,98106
2954,2014-06-20,ADDR_030a03c84c65cb7e,950000.0,4.0,2.5,3360,11548,2.0,0,0,3,26,0,0.0,0,14.0,valid_year,Kirkland,98033
2995,2014-06-20,ADDR_9bf5215d43e4b8d8,420000.0,5.0,2.75,2280,10319,1.0,0,0,3,55,1,0.4298245614035088,0,25.0,valid_year,Shoreline,98177
3000,2014-06-20,ADDR_a5bebe410361248b,780000.0,3.0,2.25,2140,3000,2.0,0,0,3,109,0,0.0,0,8.0,valid_year,Seattle,98103
2965,2014-06-20,ADDR_e5101c74bdf599a1,950000.0,3.0,3.25,3050,18892,1.0,1,4,4,52,1,0.45901639344262296,0,,none_recorded,Des Moines,98198
2974,2014-06-20,ADDR_9d0bb88b5a43896e,995000.0,4.0,4.5,3850,13551,2.0,0,2,3,16,1,0.22077922077922077,0,8.0,valid_year,Bellevue,98006
3011,2014-06-20,ADDR_9ea258ae3abb8372,339990.0,3.0,2.5,2570,4600,2.0,0,0,3,0,0,0.0,0,,none_recorded,Auburn,98092
2987,2014-06-20,ADDR_bc6791f46c7c7403,205000.0,3.0,1.0,960,7314,1.0,0,0,5,54,0,0.0,0,,none_recorded,Auburn,98002
3003,2014-06-20,ADDR_8bd6cc0744e250a3,1320000.0,4.0,3.5,4410,36200,2.0,0,0,3,25,0,0.0,0,,none_recorded,Bellevue,98006
3009,2014-06-20,ADDR_ffa893725bfd0e76,925000.0,4.0,2.75,3730,8014,2.0,0,0,3,2,0,0.0,0,,invalid_year,Sammamish,98074
3002,2014-06-20,ADDR_371dd8b4148dcfed,488800.0,4.0,2.25,2170,9665,1.0,0,0,4,38,1,0.4009216589861751,0,22.0,valid_year,Bellevue,98006
4326,2014-06-20,ADDR_ff0204dd7f564c99,1234582.0,5.0,3.25,3240,6551,1.5,0,4,4,75,1,0.22839506172839505,0,25.0,valid_year,Seattle,98115
2994,2014-06-20,ADDR_48756ecfa0f67966,885000.0,3.0,2.25,2060,9552,1.0,0,0,4,39,1,0.21844660194174756,0,,none_recorded,Mercer Island,98040
2947,2014-06-20,ADDR_accea13e8d374010,587206.0,3.0,3.5,1890,1710,2.0,0,0,3,15,1,0.13227513227513227,0,,none_recorded,Seattle,98103
2933,2014-06-20,ADDR_f1053f929acecb94,850000.0,3.0,2.25,2870,8170,2.0,0,0,3,19,1,0.21602787456445993,0,,none_recorded,Seattle,98136
2932,2014-06-20,ADDR_475c0b7588cbb803,480000.0,4.0,1.0,2080,5500,1.0,0,0,3,73,1,0.5,0,20.0,valid_year,Seattle,98117
